"","ExperimentName","Subject","Age","Group","Gender","SubTrial","StimulDS1.CRESP","StimulDS1.RESP","StimulDS1.RT","File","accuracy","correct_RT_2.5sd"
"2914","dsc","6",26,1,"female",35,"z","z",1175,"wrong000",1,1175
"2915","dsc","6",26,1,"female",36,"m","m",1651,"right000",1,1651
"2916","dsc","6",26,1,"female",37,"m","m",2061,"right000",1,2061
"2917","dsc","6",26,1,"female",38,"z","z",958,"wrong000",1,958
"2918","dsc","6",26,1,"female",39,"z","z",875,"wrong000",1,875
"2919","dsc","6",26,1,"female",40,"m","m",980,"right000",1,980
"2920","dsc","6",26,1,"female",41,"m","m",1031,"right000",1,1031
"2921","dsc","6",26,1,"female",42,"z","z",825,"wrong000",1,825
"2922","dsc","6",26,1,"female",43,"m","m",1492,"right000",1,1492
"2923","dsc","6",26,1,"female",44,"m","m",948,"right000",1,948
"2924","dsc","6",26,1,"female",45,"m","m",1201,"right000",1,1201
"2925","dsc","6",26,1,"female",46,"m","m",1020,"right000",1,1020
"2926","dsc","6",26,1,"female",47,"z","z",1126,"wrong000",1,1126
"2927","dsc","6",26,1,"female",48,"m","m",1101,"right000",1,1101
"2928","dsc","6",26,1,"female",49,"z","z",1444,"wrong000",1,1444
"2929","dsc","6",26,1,"female",50,"z","z",1350,"wrong000",1,1350
"2930","dsc","6",26,1,"female",51,"m","m",1139,"right000",1,1139
"2931","dsc","6",26,1,"female",52,"z","m",1017,"wrong000",0,1017
"2932","dsc","6",26,1,"female",53,"m","m",1060,"right000",1,1060
"2933","dsc","6",26,1,"female",54,"m","m",805,"right000",1,805
"2934","dsc","6",26,1,"female",55,"m","m",1312,"right000",1,1312
"2935","dsc","6",26,1,"female",56,"m","m",767,"right000",1,767
"2936","dsc","6",26,1,"female",57,"m","m",1068,"right000",1,1068
"2937","dsc","6",26,1,"female",58,"z","z",1364,"wrong000",1,1364
"2938","dsc","6",26,1,"female",59,"z","z",833,"wrong000",1,833
"2939","dsc","6",26,1,"female",60,"z","z",978,"wrong000",1,978
"2940","dsc","6",26,1,"female",61,"m","m",1047,"right000",1,1047
"2941","dsc","6",26,1,"female",62,"z","z",905,"wrong000",1,905
"2942","dsc","6",26,1,"female",63,"z","z",1800,"wrong000",1,1800
"2943","dsc","6",26,1,"female",64,"m","m",1155,"right000",1,1155
"2944","dsc","6",26,1,"female",65,"m","m",2064,"right000",1,2064
"2945","dsc","6",26,1,"female",66,"z","z",1049,"wrong000",1,1049
"2946","dsc","6",26,1,"female",67,"m","m",1290,"right000",1,1290
"2947","dsc","6",26,1,"female",68,"z","z",1258,"wrong000",1,1258
"2948","dsc","6",26,1,"female",69,"z","z",1491,"wrong000",1,1491
"2949","dsc","6",26,1,"female",70,"m","m",1043,"right000",1,1043
"2950","dsc","6",26,1,"female",71,"z","z",1493,"wrong000",1,1493
"2951","dsc","6",26,1,"female",72,"z","z",1364,"wrong000",1,1364
"2952","dsc","6",26,1,"female",73,"z","z",1201,"wrong000",1,1201
"2953","dsc","6",26,1,"female",74,"m","m",1612,"right000",1,1612
"2954","dsc","6",26,1,"female",75,"m","m",1111,"right000",1,1111
"2955","dsc","6",26,1,"female",76,"z","z",1078,"wrong000",1,1078
"2956","dsc","6",26,1,"female",77,"m","m",879,"right000",1,879
"2957","dsc","6",26,1,"female",78,"z","z",799,"wrong000",1,799
"2958","dsc","6",26,1,"female",79,"z","z",1418,"wrong000",1,1418
"2959","dsc","6",26,1,"female",80,"z","z",1381,"wrong000",1,1381
"2960","dsc","6",26,1,"female",81,"m","m",1289,"right000",1,1289
"2961","dsc","6",26,1,"female",82,"m","m",1793,"right000",1,1793
"2962","dsc","6",26,1,"female",83,"m","m",901,"right000",1,901
"2963","dsc","6",26,1,"female",84,"z","z",772,"wrong000",1,772
"2964","dsc","6",26,1,"female",85,"m","m",904,"right000",1,904
"2965","dsc","6",26,1,"female",86,"z","z",1360,"wrong000",1,1360
"2966","dsc","6",26,1,"female",87,"z","z",917,"wrong000",1,917
"2967","dsc","6",26,1,"female",88,"m","m",867,"right000",1,867
"2968","dsc","6",26,1,"female",89,"z","z",748,"wrong000",1,748
"2969","dsc","6",26,1,"female",90,"m","m",817,"right000",1,817
"2970","dsc","7",25,1,"female",1,"z","z",1890,"wrong000",1,1890
"2971","dsc","7",25,1,"female",2,"m","m",2018,"right000",1,2018
"2972","dsc","7",25,1,"female",3,"m","m",1693,"right000",1,1693
"2973","dsc","7",25,1,"female",4,"z","z",1637,"wrong000",1,1637
"2974","dsc","7",25,1,"female",5,"m","m",1566,"right000",1,1566
"2975","dsc","7",25,1,"female",6,"z","z",1082,"wrong000",1,1082
"2976","dsc","7",25,1,"female",7,"m","m",1146,"right000",1,1146
"2977","dsc","7",25,1,"female",8,"z","z",1560,"wrong000",1,1560
"2978","dsc","7",25,1,"female",9,"z","m",2053,"wrong000",0,2053
"2979","dsc","7",25,1,"female",10,"z","z",2295,"wrong000",1,2295
"2980","dsc","7",25,1,"female",11,"m","m",1535,"right000",1,1535
"2981","dsc","7",25,1,"female",12,"m","m",1381,"right000",1,1381
"2982","dsc","7",25,1,"female",13,"m","m",1033,"right000",1,1033
"2983","dsc","7",25,1,"female",14,"z","z",1531,"wrong000",1,1531
"2984","dsc","7",25,1,"female",15,"z","z",1217,"wrong000",1,1217
"2985","dsc","7",25,1,"female",16,"m","m",1203,"right000",1,1203
"2986","dsc","7",25,1,"female",17,"z","z",1526,"wrong000",1,1526
"2987","dsc","7",25,1,"female",18,"m","m",1533,"right000",1,1533
"2988","dsc","7",25,1,"female",19,"m","m",1115,"right000",1,1115
"2989","dsc","7",25,1,"female",20,"z","z",1433,"wrong000",1,1433
"2990","dsc","7",25,1,"female",21,"z","z",1003,"wrong000",1,1003
"2991","dsc","7",25,1,"female",22,"m","z",1047,"wrong000",0,1047
"2992","dsc","7",25,1,"female",23,"m","m",1584,"right000",1,1584
"2993","dsc","7",25,1,"female",24,"m","m",1244,"right000",1,1244
"2994","dsc","7",25,1,"female",25,"m","m",1190,"right000",1,1190
"2995","dsc","7",25,1,"female",26,"m","m",1002,"right000",1,1002
"2996","dsc","7",25,1,"female",27,"m","z",1429,"right000",0,1429
"2997","dsc","7",25,1,"female",28,"m","m",1088,"right000",1,1088
"2998","dsc","7",25,1,"female",29,"m","m",1240,"right000",1,1240
"2999","dsc","7",25,1,"female",30,"m","m",810,"right000",1,810
"3000","dsc","7",25,1,"female",31,"m","m",933,"right000",1,933
"3001","dsc","7",25,1,"female",32,"z","z",1618,"wrong000",1,1618
"3002","dsc","7",25,1,"female",33,"m","m",1093,"right000",1,1093
"3003","dsc","7",25,1,"female",34,"z","m",629,"wrong000",0,629
"3004","dsc","7",25,1,"female",35,"m","m",1647,"right000",1,1647
"3005","dsc","7",25,1,"female",36,"z","z",1689,"wrong000",1,1689
"3006","dsc","7",25,1,"female",37,"m","m",1161,"right000",1,1161
"3007","dsc","7",25,1,"female",38,"z","z",1470,"wrong000",1,1470
"3008","dsc","7",25,1,"female",39,"m","m",1294,"right000",1,1294
"3009","dsc","7",25,1,"female",40,"m","m",1142,"right000",1,1142
"3010","dsc","7",25,1,"female",41,"m","m",979,"right000",1,979
"3011","dsc","7",25,1,"female",42,"z","z",1096,"wrong000",1,1096
"3012","dsc","7",25,1,"female",43,"z","z",1135,"wrong000",1,1135
"3013","dsc","7",25,1,"female",44,"m","m",1373,"right000",1,1373
"3014","dsc","7",25,1,"female",45,"m","m",913,"right000",1,913
"3015","dsc","7",25,1,"female",46,"z","z",1040,"wrong000",1,1040
"3016","dsc","7",25,1,"female",47,"z","z",1082,"wrong000",1,1082
"3017","dsc","7",25,1,"female",48,"m","m",921,"right000",1,921
"3018","dsc","7",25,1,"female",49,"z","z",1808,"wrong000",1,1808
"3019","dsc","7",25,1,"female",50,"z","z",1371,"wrong000",1,1371
"3020","dsc","7",25,1,"female",51,"z","z",944,"wrong000",1,944
"3021","dsc","7",25,1,"female",52,"m","m",958,"right000",1,958
"3022","dsc","7",25,1,"female",53,"m","m",1155,"right000",1,1155
"3023","dsc","7",25,1,"female",54,"m","m",1432,"right000",1,1432
"3024","dsc","7",25,1,"female",55,"z","z",898,"wrong000",1,898
"3025","dsc","7",25,1,"female",56,"z","z",1321,"wrong000",1,1321
"3026","dsc","7",25,1,"female",57,"z","z",1207,"wrong000",1,1207
"3027","dsc","7",25,1,"female",58,"z","z",1163,"wrong000",1,1163
"3028","dsc","7",25,1,"female",59,"z","z",936,"wrong000",1,936
"3029","dsc","7",25,1,"female",60,"m","m",774,"right000",1,774
"3030","dsc","7",25,1,"female",61,"m","m",1226,"right000",1,1226
"3031","dsc","7",25,1,"female",62,"z","z",1669,"wrong000",1,1669
"3032","dsc","7",25,1,"female",63,"z","z",1301,"wrong000",1,1301
"3033","dsc","7",25,1,"female",64,"m","m",1293,"right000",1,1293
"3034","dsc","7",25,1,"female",65,"z","z",1428,"wrong000",1,1428
"3035","dsc","7",25,1,"female",66,"z","z",895,"wrong000",1,895
"3036","dsc","7",25,1,"female",67,"m","m",1023,"right000",1,1023
"3037","dsc","7",25,1,"female",68,"z","m",769,"wrong000",0,769
"3038","dsc","7",25,1,"female",69,"z","z",1054,"wrong000",1,1054
"3039","dsc","7",25,1,"female",70,"z","z",975,"wrong000",1,975
"3040","dsc","7",25,1,"female",71,"z","z",1547,"wrong000",1,1547
"3041","dsc","7",25,1,"female",72,"m","z",1105,"right000",0,1105
"3042","dsc","7",25,1,"female",73,"m","m",1072,"right000",1,1072
"3043","dsc","7",25,1,"female",74,"m","m",856,"right000",1,856
"3044","dsc","7",25,1,"female",75,"m","m",1065,"right000",1,1065
"3045","dsc","7",25,1,"female",76,"m","m",1338,"right000",1,1338
"3046","dsc","7",25,1,"female",77,"z","z",1616,"wrong000",1,1616
"3047","dsc","7",25,1,"female",78,"m","m",1186,"right000",1,1186
"3048","dsc","7",25,1,"female",79,"z","z",966,"wrong000",1,966
"3049","dsc","7",25,1,"female",80,"m","m",907,"right000",1,907
"3050","dsc","7",25,1,"female",81,"m","m",729,"right000",1,729
"3051","dsc","7",25,1,"female",82,"z","z",887,"wrong000",1,887
"3052","dsc","7",25,1,"female",83,"z","z",1639,"wrong000",1,1639
"3053","dsc","7",25,1,"female",84,"m","m",1009,"right000",1,1009
"3054","dsc","7",25,1,"female",85,"z","z",1356,"wrong000",1,1356
"3055","dsc","7",25,1,"female",86,"z","z",1577,"wrong000",1,1577
"3056","dsc","7",25,1,"female",87,"z","z",1150,"wrong000",1,1150
"3057","dsc","7",25,1,"female",88,"z","z",787,"wrong000",1,787
"3058","dsc","7",25,1,"female",89,"z","z",1047,"wrong000",1,1047
"3059","dsc","7",25,1,"female",90,"m","m",872,"right000",1,872
"3060","dsc","8",25,1,"female",1,"m","m",2009,"right000",1,2009
"3061","dsc","8",25,1,"female",2,"z","m",1211,"wrong000",0,1211
"3062","dsc","8",25,1,"female",3,"z","z",2238,"wrong000",1,2238
"3063","dsc","8",25,1,"female",4,"z","z",1536,"wrong000",1,1536
"3064","dsc","8",25,1,"female",5,"z","m",1237,"wrong000",0,1237
"3065","dsc","8",25,1,"female",6,"z","z",2103,"wrong000",1,2103
"3066","dsc","8",25,1,"female",7,"z","z",1277,"wrong000",1,1277
"3067","dsc","8",25,1,"female",8,"m","m",974,"right000",1,974
"3068","dsc","8",25,1,"female",9,"m","m",1330,"right000",1,1330
"3069","dsc","8",25,1,"female",10,"m","m",1056,"right000",1,1056
"3070","dsc","8",25,1,"female",11,"m","m",1113,"right000",1,1113
"3071","dsc","8",25,1,"female",12,"z","z",1192,"wrong000",1,1192
"3072","dsc","8",25,1,"female",13,"z","z",2540,"wrong000",1,NA
"3073","dsc","8",25,1,"female",14,"m","m",858,"right000",1,858
"3074","dsc","8",25,1,"female",15,"m","m",955,"right000",1,955
"3075","dsc","8",25,1,"female",16,"z","z",1296,"wrong000",1,1296
"3076","dsc","8",25,1,"female",17,"m","m",1439,"right000",1,1439
"3077","dsc","8",25,1,"female",18,"z","z",1201,"wrong000",1,1201
"3078","dsc","8",25,1,"female",19,"m","m",772,"right000",1,772
"3079","dsc","8",25,1,"female",20,"z","z",1072,"wrong000",1,1072
"3080","dsc","8",25,1,"female",21,"m","m",936,"right000",1,936
"3081","dsc","8",25,1,"female",22,"m","m",942,"right000",1,942
"3082","dsc","8",25,1,"female",23,"m","m",1244,"right000",1,1244
"3083","dsc","8",25,1,"female",24,"m","m",1350,"right000",1,1350
"3084","dsc","8",25,1,"female",25,"m","m",1307,"right000",1,1307
"3085","dsc","8",25,1,"female",26,"z","z",977,"wrong000",1,977
"3086","dsc","8",25,1,"female",27,"z","z",1238,"wrong000",1,1238
"3087","dsc","8",25,1,"female",28,"m","m",1231,"right000",1,1231
"3088","dsc","8",25,1,"female",29,"m","m",1097,"right000",1,1097
"3089","dsc","8",25,1,"female",30,"m","m",824,"right000",1,824
"3090","dsc","8",25,1,"female",31,"z","z",843,"wrong000",1,843
"3091","dsc","8",25,1,"female",32,"z","z",708,"wrong000",1,708
"3092","dsc","8",25,1,"female",33,"m","m",963,"right000",1,963
"3093","dsc","8",25,1,"female",34,"z","z",1087,"wrong000",1,1087
"3094","dsc","8",25,1,"female",35,"z","z",1263,"wrong000",1,1263
"3095","dsc","8",25,1,"female",36,"z","z",1744,"wrong000",1,1744
"3096","dsc","8",25,1,"female",37,"m","m",1182,"right000",1,1182
"3097","dsc","8",25,1,"female",38,"z","z",2185,"wrong000",1,2185
"3098","dsc","8",25,1,"female",39,"z","z",1052,"wrong000",1,1052
"3099","dsc","8",25,1,"female",40,"m","m",1037,"right000",1,1037
"3100","dsc","8",25,1,"female",41,"z","z",815,"wrong000",1,815
"3101","dsc","8",25,1,"female",42,"m","m",1138,"right000",1,1138
"3102","dsc","8",25,1,"female",43,"m","m",1623,"right000",1,1623
"3103","dsc","8",25,1,"female",44,"m","m",1817,"right000",1,1817
"3104","dsc","8",25,1,"female",45,"m","m",1419,"right000",1,1419
"3105","dsc","8",25,1,"female",46,"z","z",861,"wrong000",1,861
"3106","dsc","8",25,1,"female",47,"m","m",1062,"right000",1,1062
"3107","dsc","8",25,1,"female",48,"m","m",1911,"right000",1,1911
"3108","dsc","8",25,1,"female",49,"m","m",759,"right000",1,759
"3109","dsc","8",25,1,"female",50,"z","z",1068,"wrong000",1,1068
"3110","dsc","8",25,1,"female",51,"z","z",1004,"wrong000",1,1004
"3111","dsc","8",25,1,"female",52,"z","z",1687,"wrong000",1,1687
"3112","dsc","8",25,1,"female",53,"m","m",1071,"right000",1,1071
"3113","dsc","8",25,1,"female",54,"m","m",1335,"right000",1,1335
"3114","dsc","8",25,1,"female",55,"z","z",1357,"wrong000",1,1357
"3115","dsc","8",25,1,"female",56,"z","z",1066,"wrong000",1,1066
"3116","dsc","8",25,1,"female",57,"m","m",762,"wrong000",1,762
"3117","dsc","8",25,1,"female",58,"m","m",1023,"right000",1,1023
"3118","dsc","8",25,1,"female",59,"m","m",1146,"right000",1,1146
"3119","dsc","8",25,1,"female",60,"m","m",1064,"right000",1,1064
"3120","dsc","8",25,1,"female",61,"z","z",816,"wrong000",1,816
"3121","dsc","8",25,1,"female",62,"m","m",1002,"right000",1,1002
"3122","dsc","8",25,1,"female",63,"z","z",764,"wrong000",1,764
"3123","dsc","8",25,1,"female",64,"m","m",1001,"right000",1,1001
"3124","dsc","8",25,1,"female",65,"z","z",915,"wrong000",1,915
"3125","dsc","8",25,1,"female",66,"m","m",874,"right000",1,874
"3126","dsc","8",25,1,"female",67,"z","z",786,"wrong000",1,786
"3127","dsc","8",25,1,"female",68,"z","z",1069,"wrong000",1,1069
"3128","dsc","8",25,1,"female",69,"z","z",1285,"wrong000",1,1285
"3129","dsc","8",25,1,"female",70,"m","m",957,"right000",1,957
"3130","dsc","8",25,1,"female",71,"z","z",713,"wrong000",1,713
"3131","dsc","8",25,1,"female",72,"z","z",1039,"wrong000",1,1039
"3132","dsc","8",25,1,"female",73,"z","z",993,"wrong000",1,993
"3133","dsc","8",25,1,"female",74,"z","z",1132,"wrong000",1,1132
"3134","dsc","8",25,1,"female",75,"z","z",929,"wrong000",1,929
"3135","dsc","8",25,1,"female",76,"z","z",735,"wrong000",1,735
"3136","dsc","8",25,1,"female",77,"m","m",1077,"right000",1,1077
"3137","dsc","8",25,1,"female",78,"z","z",845,"wrong000",1,845
"3138","dsc","8",25,1,"female",79,"z","z",1303,"wrong000",1,1303
"3139","dsc","8",25,1,"female",80,"m","m",726,"right000",1,726
"3140","dsc","8",25,1,"female",81,"z","z",1165,"wrong000",1,1165
"3141","dsc","8",25,1,"female",82,"z","z",1057,"wrong000",1,1057
"3142","dsc","8",25,1,"female",83,"m","m",922,"right000",1,922
"3143","dsc","8",25,1,"female",84,"m","m",689,"right000",1,689
"3144","dsc","8",25,1,"female",85,"m","m",1040,"right000",1,1040
"3145","dsc","8",25,1,"female",86,"m","m",826,"right000",1,826
"3146","dsc","8",25,1,"female",87,"m","m",1061,"right000",1,1061
"3147","dsc","8",25,1,"female",88,"z","z",862,"wrong000",1,862
"3148","dsc","8",25,1,"female",89,"m","m",743,"right000",1,743
"3149","dsc","8",25,1,"female",90,"m","m",1621,"right000",1,1621
"3150","dsc","9",22,1,"female",1,"m","m",2129,"right000",1,2129
"3151","dsc","9",22,1,"female",2,"z","z",2928,"wrong000",1,NA
"3152","dsc","9",22,1,"female",3,"m","m",1135,"right000",1,1135
"3153","dsc","9",22,1,"female",4,"z","z",2757,"wrong000",1,NA
"3154","dsc","9",22,1,"female",5,"z","z",1147,"wrong000",1,1147
"3155","dsc","9",22,1,"female",6,"m","z",1248,"right000",0,1248
"3156","dsc","9",22,1,"female",7,"m","m",1433,"right000",1,1433
"3157","dsc","9",22,1,"female",8,"m","m",715,"right000",1,715
"3158","dsc","9",22,1,"female",9,"m","m",1033,"right000",1,1033
"3159","dsc","9",22,1,"female",10,"z","z",1099,"wrong000",1,1099
"3160","dsc","9",22,1,"female",11,"m","m",874,"right000",1,874
"3161","dsc","9",22,1,"female",12,"m","m",675,"right000",1,675
"3162","dsc","9",22,1,"female",13,"m","m",851,"right000",1,851
"3163","dsc","9",22,1,"female",14,"m","z",1268,"right000",0,1268
"3164","dsc","9",22,1,"female",15,"z","z",2101,"wrong000",1,2101
"3165","dsc","9",22,1,"female",16,"m","m",1011,"right000",1,1011
"3166","dsc","9",22,1,"female",17,"m","m",1159,"right000",1,1159
"3167","dsc","9",22,1,"female",18,"z","z",2508,"wrong000",1,NA
"3168","dsc","9",22,1,"female",19,"z","z",2331,"wrong000",1,2331
"3169","dsc","9",22,1,"female",20,"m","m",1138,"right000",1,1138
"3170","dsc","9",22,1,"female",21,"z","z",3056,"wrong000",1,NA
"3171","dsc","9",22,1,"female",22,"z","z",3017,"wrong000",1,NA
"3172","dsc","9",22,1,"female",23,"z","z",1580,"wrong000",1,1580
"3173","dsc","9",22,1,"female",24,"m","m",1352,"right000",1,1352
"3174","dsc","9",22,1,"female",25,"z","z",1598,"wrong000",1,1598
"3175","dsc","9",22,1,"female",26,"z","z",1665,"wrong000",1,1665
"3176","dsc","9",22,1,"female",27,"m","m",882,"right000",1,882
"3177","dsc","9",22,1,"female",28,"z","z",1217,"wrong000",1,1217
"3178","dsc","9",22,1,"female",29,"m","m",836,"right000",1,836
"3179","dsc","9",22,1,"female",30,"z","m",1070,"wrong000",0,1070
"3180","dsc","9",22,1,"female",31,"m","m",1182,"right000",1,1182
"3181","dsc","9",22,1,"female",32,"z","z",978,"wrong000",1,978
"3182","dsc","9",22,1,"female",33,"z","z",1791,"wrong000",1,1791
"3183","dsc","9",22,1,"female",34,"m","m",1051,"right000",1,1051
"3184","dsc","9",22,1,"female",35,"z","z",1188,"wrong000",1,1188
"3185","dsc","9",22,1,"female",36,"z","z",1568,"wrong000",1,1568
"3186","dsc","9",22,1,"female",37,"z","z",1387,"wrong000",1,1387
"3187","dsc","9",22,1,"female",38,"m","m",887,"right000",1,887
"3188","dsc","9",22,1,"female",39,"m","m",911,"right000",1,911
"3189","dsc","9",22,1,"female",40,"m","m",854,"right000",1,854
"3190","dsc","9",22,1,"female",41,"m","m",615,"right000",1,615
"3191","dsc","9",22,1,"female",42,"m","m",554,"right000",1,554
"3192","dsc","9",22,1,"female",43,"m","m",1095,"right000",1,1095
"3193","dsc","9",22,1,"female",44,"z","z",2551,"wrong000",1,NA
"3194","dsc","9",22,1,"female",45,"z","z",1044,"wrong000",1,1044
"3195","dsc","9",22,1,"female",46,"z","z",718,"wrong000",1,718
"3196","dsc","9",22,1,"female",47,"m","m",1300,"right000",1,1300
"3197","dsc","9",22,1,"female",48,"z","m",1444,"wrong000",0,1444
"3198","dsc","9",22,1,"female",49,"z","z",1758,"wrong000",1,1758
"3199","dsc","9",22,1,"female",50,"z","z",1227,"wrong000",1,1227
"3200","dsc","9",22,1,"female",51,"z","m",1286,"wrong000",0,1286
"3201","dsc","9",22,1,"female",52,"z","z",1253,"wrong000",1,1253
"3202","dsc","9",22,1,"female",53,"m","m",759,"right000",1,759
"3203","dsc","9",22,1,"female",54,"z","z",1060,"wrong000",1,1060
"3204","dsc","9",22,1,"female",55,"z","z",1109,"wrong000",1,1109
"3205","dsc","9",22,1,"female",56,"m","m",932,"right000",1,932
"3206","dsc","9",22,1,"female",57,"z","z",1610,"wrong000",1,1610
"3207","dsc","9",22,1,"female",58,"z","z",3917,"wrong000",1,NA
"3208","dsc","9",22,1,"female",59,"z","z",1541,"wrong000",1,1541
"3209","dsc","9",22,1,"female",60,"z","z",1139,"wrong000",1,1139
"3210","dsc","9",22,1,"female",61,"z","z",1424,"wrong000",1,1424
"3211","dsc","9",22,1,"female",62,"z","z",1994,"wrong000",1,1994
"3212","dsc","9",22,1,"female",63,"m","m",1070,"right000",1,1070
"3213","dsc","9",22,1,"female",64,"m","m",1447,"right000",1,1447
"3214","dsc","9",22,1,"female",65,"m","m",1248,"right000",1,1248
"3215","dsc","9",22,1,"female",66,"z","z",1041,"wrong000",1,1041
"3216","dsc","9",22,1,"female",67,"m","m",971,"right000",1,971
"3217","dsc","9",22,1,"female",68,"m","m",1351,"right000",1,1351
"3218","dsc","9",22,1,"female",69,"m","m",1741,"right000",1,1741
"3219","dsc","9",22,1,"female",70,"z","z",1795,"wrong000",1,1795
"3220","dsc","9",22,1,"female",71,"z","z",863,"wrong000",1,863
"3221","dsc","9",22,1,"female",72,"m","m",1016,"right000",1,1016
"3222","dsc","9",22,1,"female",73,"m","m",514,"right000",1,514
"3223","dsc","9",22,1,"female",74,"z","z",1865,"wrong000",1,1865
"3224","dsc","9",22,1,"female",75,"m","m",2058,"right000",1,2058
"3225","dsc","9",22,1,"female",76,"m","z",1043,"wrong000",0,1043
"3226","dsc","9",22,1,"female",77,"m","m",1085,"right000",1,1085
"3227","dsc","9",22,1,"female",78,"m","m",1045,"right000",1,1045
"3228","dsc","9",22,1,"female",79,"m","m",486,"right000",1,486
"3229","dsc","9",22,1,"female",80,"m","m",822,"right000",1,822
